id,id_comment,video_id,texto_raw,texto_limpio,id_emocion,intensidad,id_tema,likes,fecha,texto_primera_pasada
824,7611359050311893780,7601984511668194580,Cualquier presidente que entre no cambiará nada de México . Simplemente México siempre será un país horrible,cualquier presidente que entre no cambiará nada de méxico . simplemente méxico siempre será un país horrible,,,2,9,2026-02-26 20:00:45.000000,cualquier presidente que entre no cambiará nada de méxico . simplemente méxico siempre será un país horrible
831,7612502991728427797,7601984511668194580,"""si lo encuentro que te hago""
""si no te encuentro que hago""","""si lo encuentro que te hago""
""si no te encuentro que hago""",,,2,6,2026-03-01 21:59:51.000000,"""si lo encuentro que te hago""
""si no te encuentro que hago"""
586,7612664632234558226,7612081893902748959,podremos haber tenido la peor infancia la peor vida del mundo pero finalmente somos maduros para tomar decisiones y elegir qué camino queremos estar si ser buenas personas o ser un fiasco... nada de lo que te pasó antes puede definir tu futuro,podremos haber tenido la peor infancia la peor vida del mundo pero finalmente somos maduros para tomar decisiones y elegir qué camino queremos estar si ser buenas personas o ser un fiasco... nada de lo que te pasó antes puede definir tu futuro,,,1,3,2026-03-02 08:26:52.000000,podremos haber tenido la peor infancia la peor vida del mundo pero finalmente somos maduros para tomar decisiones y elegir qué camino queremos estar si ser buenas personas o ser un fiasco... nada de lo que te pasó antes puede definir tu futuro
849,7611343944861598472,7601984511668194580,fuersas desde argentina [sticker],fuersas desde argentina,,,2,7,2026-02-26 19:02:07.000000,fuersas desde argentina
625,7613404689099129631,7612081893902748959,"Exacto no me arepiento de nada y si me to Cara la misma historia la enfrentaria igual ,,solo dios save porque lo hace algun proposito tiene","exacto no me arepiento de nada y si me to cara la misma historia la enfrentaria igual ,,solo dios save porque lo hace algun proposito tiene",,,1,3,2026-03-04 08:19:02.000000,"exacto no me arepiento de nada y si me to cara la misma historia la enfrentaria igual ,,solo dios save porque lo hace algun proposito tiene"
626,7612865734142362381,7612081893902748959,"Hoy lo terminé de escuchar y lloré! 😔 No entiendo los designios de Dios… unas que literalmente luchamos por ser mamá y otras que… QUE HACEN ESO. En otra vida, SERÁS AMADO!","hoy lo terminé de escuchar y lloré! [tristeza profunda] no entiendo los designios de dios… unas que literalmente luchamos por ser mamá y otras que… que[énfasis] hacen[énfasis] eso[énfasis]. en otra vida, serás[énfasis] amado[énfasis]!",,,1,4,2026-03-02 21:27:38.000000,"hoy lo terminé de escuchar y lloré! 😔 no entiendo los designios de dios… unas que literalmente luchamos por ser mamá y otras que… que[énfasis] hacen[énfasis] eso[énfasis]. en otra vida, serás[énfasis] amado[énfasis]!"
628,7612818842674660117,7612081893902748959,"NO TODOS REACCIONAN IGUAL, NO TODO PENSAMOS IGUAL.","no todos[énfasis] reaccionan[énfasis] igual[énfasis], no todo[énfasis] pensamos[énfasis] igual[énfasis].",,,1,4,2026-03-02 18:28:14.000000,"no todos[énfasis] reaccionan[énfasis] igual[énfasis], no todo[énfasis] pensamos[énfasis] igual[énfasis]."
639,7612765817725584142,7612081893902748959,Exacto no savemos el daño emotional q se le puede hacer a un niño q no se siente amado querido cuidado !🥲,exacto no savemos el daño emotional q se le puede hacer a un niño q no se siente amado querido cuidado ![llorando desesperadamente],,,1,4,2026-03-02 14:59:43.000000,exacto no savemos el daño emotional q se le puede hacer a un niño q no se siente amado querido cuidado !🥲
640,7612517744671851271,7612081893902748959,"El malo no nace, se hace. El claro ejemplo de esta frase es el y este podcast. 🥺😔","el malo no nace, se hace. el claro ejemplo de esta frase es el y este podcast. [llorando desesperado tristeza profunda]",,,1,4,2026-03-01 22:56:56.000000,"el malo no nace, se hace. el claro ejemplo de esta frase es el y este podcast. 🥺😔"
641,7613228564289323807,7612081893902748959,Para que vean como es la vida el añoraba tener su mamá y quienes la tienen no la valoran xq mi Dios?,para que vean como es la vida el añoraba tener su mamá y quienes la tienen no la valoran xq mi dios?,,,1,3,2026-03-03 20:55:35.000000,para que vean como es la vida el añoraba tener su mamá y quienes la tienen no la valoran xq mi dios?
642,7612698453885485855,7612081893902748959,I just want to love him and hug him sooo tight 😢💔😭😭😭,i just want to love him and hug him sooo tight [llorando de tristeza],,,1,4,2026-03-02 10:38:21.000000,i just want to love him and hug him sooo tight 😢💔😭😭😭
627,7612856649674588936,7612081893902748959,💔No llora a través de sus ojos pero por dentro está inundado en llanto💔😭,[dolor en el corazón]no llora a través de sus ojos pero por dentro está inundado en llanto[dolor en el corazón][llorando desesperadamente],,,1,4,2026-03-02 20:52:08.000000,💔no llora a través de sus ojos pero por dentro está inundado en llanto💔😭
22,7612791328268075796,7612476308215303445,tiene razón lo digo por por qué yo consumía no me siento orgulloso claro que no no lo Agan pero pues no alucinas mi nada de eso más bien te pierdes y se pasa el tiempo rapido no hablas no comes pero no alucinas no te pones todo loco [sticker],tiene razón lo digo por por qué yo consumía no me siento orgulloso claro que no no lo agan pero pues no alucinas mi nada de eso más bien te pierdes y se pasa el tiempo rapido no hablas no comes pero no alucinas no te pones todo loco,,,1,90,2026-03-02 16:38:49.000000,tiene razón lo digo por por qué yo consumía no me siento orgulloso claro que no no lo agan pero pues no alucinas mi nada de eso más bien te pierdes y se pasa el tiempo rapido no hablas no comes pero no alucinas no te pones todo loco
1474,7575696018596414215,7574249760001920276,Si Dios no existe entonces quien me salvo de nacer en México,si dios no existe entonces quien me salvo de nacer en méxico,,,2,21,2025-11-22 17:34:25.000000,si dios no existe entonces quien me salvo de nacer en méxico
1475,7575251807488967435,7574249760001920276,"""Mami solo quería volver a casa""
""Quiero que mami reconozca mis logros no mis restos""
""Llévame a casa""","""mami solo quería volver a casa""
""quiero que mami reconozca mis logros no mis restos""
""llévame a casa""",,,2,85,2025-11-21 12:46:02.000000,"""mami solo quería volver a casa""
""quiero que mami reconozca mis logros no mis restos""
""llévame a casa"""
1478,7574550664258208520,7574249760001920276,prometo no hacer pasar a por eso a mi mami.😔,prometo no hacer pasar a por eso a mi mami.[tristeza profunda],,,2,98,2025-11-19 15:25:33.000000,prometo no hacer pasar a por eso a mi mami.😔
1496,7574818375504134924,7574249760001920276,"-mamá, no se donde estoy
_si yo te encuentro, qué te hago?
-llevárme a casa","-mamá, no se donde estoy
_si yo te encuentro, qué te hago?
-llevárme a casa",,,2,96,2025-11-20 08:44:09.000000,"-mamá, no se donde estoy
_si yo te encuentro, qué te hago?
-llevárme a casa"
1497,7574962266282820373,7574249760001920276,"""ya no tendrás más frio mi niña, ya vamonos a casa a descansar"" ;(","""ya no tendrás más frio mi niña, ya vamonos a casa a descansar"" ;(",,,2,31,2025-11-20 18:02:42.000000,"""ya no tendrás más frio mi niña, ya vamonos a casa a descansar"" ;("
1498,7575213282207482631,7574249760001920276,"mama juguemos a las atrapadas😆
no te alcanzó😀
estas muy arriba...🥀","mama juguemos a las atrapadas[risa divertida]
no te alcanzó[me alegra mucho]
estas muy arriba...[me has dejado]",,,2,97,2025-11-21 10:16:32.000000,"mama juguemos a las atrapadas😆
no te alcanzó😀
estas muy arriba...🥀"
1499,7574637469300278023,7574249760001920276,"""si lo encuentro que te hago?""
""si no te encuentro, que hago?""","""si lo encuentro que te hago?""
""si no te encuentro, que hago?""",,,2,174,2025-11-19 21:02:06.000000,"""si lo encuentro que te hago?""
""si no te encuentro, que hago?"""
1500,7574555194614596369,7574249760001920276,"Mi madre encuentra todo, pero ojalá siempre me encuentre completa..","mi madre encuentra todo, pero ojalá siempre me encuentre completa..",,,2,307,2025-11-19 15:43:35.000000,"mi madre encuentra todo, pero ojalá siempre me encuentre completa.."
517,7613079219115164446,7612081893902748959,Si no quieren sicarios no abandonen a sus hijos y si lo tienes y no lo quieres minino déjalo en un lugar seguro y no le hechen la culpa al gobierno🫩 😭😭😭😭,si no quieren sicarios no abandonen a sus hijos y si lo tienes y no lo quieres minino déjalo en un lugar seguro y no le hechen la culpa al gobierno[no se puede hacer nada] [llorando desesperadamente],,,1,24,2026-03-03 11:15:47.000000,si no quieren sicarios no abandonen a sus hijos y si lo tienes y no lo quieres minino déjalo en un lugar seguro y no le hechen la culpa al gobierno🫩 😭😭😭😭
520,7613248528047112991,7612081893902748959,Te describo en una sola palabra…. Beto eres un INTRÉPIDO ♥️🥹,te describo en una sola palabra…. beto eres un intrépido[énfasis] [amor profundo],,,1,10,2026-03-03 22:12:53.000000,te describo en una sola palabra…. beto eres un intrépido[énfasis] ♥️🥹
525,7612880459991237406,7612081893902748959,Su alma es buena y se nota. Que su corazón se cure algún día. No se lo merece.,su alma es buena y se nota. que su corazón se cure algún día. no se lo merece.,,,1,14,2026-03-02 22:24:40.000000,su alma es buena y se nota. que su corazón se cure algún día. no se lo merece.
534,7612106264470799134,7612081893902748959,🫂😭 cuánto dolor,[abrazo de consuelo] cuánto dolor,,,1,75,2026-02-28 20:20:24.000000,🫂😭 cuánto dolor
558,7613615552884097799,7612081893902748959,"La gente no entiende que los traumas de la infancia, marcan demasiado la adultez!","la gente no entiende que los traumas de la infancia, marcan demasiado la adultez!",,,1,7,2026-03-04 21:57:02.000000,"la gente no entiende que los traumas de la infancia, marcan demasiado la adultez!"
630,7612691081171895061,7612081893902748959,"la importancia de rodearse de gente buena , por que las circunstancias en que llegamos al mundo no siempre son las óptimas.","la importancia de rodearse de gente buena , por que las circunstancias en que llegamos al mundo no siempre son las óptimas.",,,1,9,2026-03-02 10:09:34.000000,"la importancia de rodearse de gente buena , por que las circunstancias en que llegamos al mundo no siempre son las óptimas."
875,7611161012020806416,7601984511668194580,¿Por qué las peores cosas deben suceder en mexico?,¿por qué las peores cosas deben suceder en mexico?,,,2,72,2026-02-26 07:12:21.000000,¿por qué las peores cosas deben suceder en mexico?
876,7610818782756881160,7601984511668194580,Y mi sueño era viajar a México... [sticker],y mi sueño era viajar a méxico...,,,2,50,2026-02-25 09:04:10.000000,y mi sueño era viajar a méxico...
877,7611233648390587143,7601984511668194580,Y luego son los primeros en burlarse a la más mínima desgracia de otro país 🥀 [sticker],y luego son los primeros en burlarse a la más mínima desgracia de otro país [florecer muerte amargura],,,2,9,2026-02-26 11:54:01.000000,y luego son los primeros en burlarse a la más mínima desgracia de otro país 🥀
879,7610836689460036369,7601984511668194580,yo soñaba ir a México [sticker],yo soñaba ir a méxico,,,2,130,2026-02-25 10:13:37.000000,yo soñaba ir a méxico
885,7610982991577711378,7601984511668194580,México no es como lo muestran en redes.......,méxico no es como lo muestran en redes...,,,2,11,2026-02-25 19:41:24.000000,méxico no es como lo muestran en redes...
892,7611978974630167314,7601984511668194580,soy la única que le da escalofríos ver estos vídeos y ganas de llorar,soy la única que le da escalofríos ver estos vídeos y ganas de llorar,,,2,13,2026-02-28 12:06:16.000000,soy la única que le da escalofríos ver estos vídeos y ganas de llorar
894,7611278460183692052,7601984511668194580,se me quitaron las ganas de ir a México,se me quitaron las ganas de ir a méxico,,,2,23,2026-02-26 14:48:04.000000,se me quitaron las ganas de ir a méxico
895,7612873100321407761,7601984511668194580,“Me costó 9 meses crear tus huesos y les costó menos de un día romperlos”,“me costó 9 meses crear tus huesos y les costó menos de un día romperlos”,,,2,9,2026-03-02 21:56:05.000000,“me costó 9 meses crear tus huesos y les costó menos de un día romperlos”
924,7613967219256820501,7613857092604005649,no entiendo porque en mexico existe tanta gente desaparecida son muchas y las pobres madres buscando,no entiendo porque en mexico existe tanta gente desaparecida son muchas y las pobres madres buscando,,,2,7778,2026-03-05 20:41:43.000000,no entiendo porque en mexico existe tanta gente desaparecida son muchas y las pobres madres buscando
1157,7615018320085353237,7613857092604005649,q dios las cuide y proteja y q encuentren a sus familiares deseamos q sea c vida,q dios las cuide y proteja y q encuentren a sus familiares deseamos q sea c vida,,,2,0,2026-03-08 16:43:31.000000,q dios las cuide y proteja y q encuentren a sus familiares deseamos q sea c vida
1158,7614954947500638997,7613857092604005649,primero dios encuentren a sus seres queridos,primero dios encuentren a sus seres queridos,,,2,0,2026-03-08 12:34:37.000000,primero dios encuentren a sus seres queridos
1183,7614280569040175893,7613857092604005649,Que terrible,__INDEFINIDO__,,,2,1,2026-03-06 16:57:46.000000,__INDEFINIDO__
1534,7575218960770483000,7574249760001920276,"El saber que una persona que tanto amabas, que te hacía reír, que fue tan especial para a ti, está en un bolsa tan insuficiente... Debe ser un dolor que ni el rostro sabe reflejar.","el saber que una persona que tanto amabas, que te hacía reír, que fue tan especial para a ti, está en un bolsa tan insuficiente... debe ser un dolor que ni el rostro sabe reflejar.",,,2,63,2025-11-21 10:38:35.000000,"el saber que una persona que tanto amabas, que te hacía reír, que fue tan especial para a ti, está en un bolsa tan insuficiente... debe ser un dolor que ni el rostro sabe reflejar."
631,7612815054476329746,7612081893902748959,Cuanta compasión nos hace falta …,cuanta compasión nos hace falta …,,,1,4,2026-03-02 18:10:49.000000,cuanta compasión nos hace falta …
965,7615083495622329108,7613857092604005649,"Respondió una pregunta que no hice, pero de la que si tenía duda.","respondió una pregunta que no hice, pero de la que si tenía duda.",,,2,2,2026-03-08 20:53:32.000000,"respondió una pregunta que no hice, pero de la que si tenía duda."
1571,7574935080814150420,7574249760001920276,"Pobrecitas, ¿Qué culpa tenían de pasar por estos momentos? Pero claro, ALGUIEN cree que es mejor poner impuestos a cualquier cosa que ayudar de verdad, como si hacer eso hiciera el país más seguro","pobrecitas, ¿qué culpa tenían de pasar por estos momentos? pero claro, alguien[énfasis] cree que es mejor poner impuestos a cualquier cosa que ayudar de verdad, como si hacer eso hiciera el país más seguro",,,2,34,2025-11-20 16:17:26.000000,"pobrecitas, ¿qué culpa tenían de pasar por estos momentos? pero claro, alguien[énfasis] cree que es mejor poner impuestos a cualquier cosa que ayudar de verdad, como si hacer eso hiciera el país más seguro"
1573,7575301090703917840,7574249760001920276,El infierno existe y se llama México,el infierno existe y se llama méxico,,,2,35,2025-11-21 15:57:39.000000,el infierno existe y se llama méxico
1574,7574989163365286668,7574249760001920276,voy a llorar con los comentarios ya paren😭,voy a llorar con los comentarios ya paren[llora desesperado],,,2,146,2025-11-20 19:47:09.000000,voy a llorar con los comentarios ya paren😭
1600,7574619753235890962,7574249760001920276,Es mi culpa por entrar a los comentarios,es mi culpa por entrar a los comentarios,,,2,23,2025-11-19 19:53:23.000000,es mi culpa por entrar a los comentarios
1601,7575265672860517141,7574249760001920276,"Mamá encuentra, ropa, zapatos, calcetas, hasta tus restos💔.","mamá encuentra, ropa, zapatos, calcetas, hasta tus restos[dolor profundo intenso].",,,2,19,2025-11-21 13:40:07.000000,"mamá encuentra, ropa, zapatos, calcetas, hasta tus restos💔."
1602,7574540608393085714,7574249760001920276,"Ver e imaginarte la cara de tu bebito en esas bolsas, tan débil y frágil, me destroza el solo pensarlo 💔","ver e imaginarte la cara de tu bebito en esas bolsas, tan débil y frágil, me destroza el solo pensarlo [corazón roto doloroso]",,,2,30,2025-11-19 14:46:24.000000,"ver e imaginarte la cara de tu bebito en esas bolsas, tan débil y frágil, me destroza el solo pensarlo 💔"
1603,7574868445672817464,7574249760001920276,la humanidad cada día es más cruel 😔,la humanidad cada día es más cruel [tristeza profunda interior],,,2,32,2025-11-20 11:58:26.000000,la humanidad cada día es más cruel 😔
1604,7575350551535125260,7574249760001920276,"Hija- Mamá me perdí.
Mamá-¿si te encuentro, que te hago?
Hija-llevarme a casa, y nunca soltarme de la mano...","hija- mamá me perdí.
mamá-¿si te encuentro, que te hago?
hija-llevarme a casa, y nunca soltarme de la mano...",,,2,33,2025-11-21 19:09:28.000000,"hija- mamá me perdí.
mamá-¿si te encuentro, que te hago?
hija-llevarme a casa, y nunca soltarme de la mano..."
723,7610990161627317000,7601984511668194580,México es peor que el infierno,méxico es peor que el infierno,,,2,35,2026-02-25 20:09:13.000000,méxico es peor que el infierno
737,7611682169450513159,7601984511668194580,Y se decían potencia mundial... [sticker],y se decían potencia mundial...,,,2,6,2026-02-27 16:54:31.000000,y se decían potencia mundial...
738,7612014712821973768,7601984511668194580,yo leyendo los comentarios:,yo leyendo los comentarios:,,,2,82,2026-02-28 14:24:57.000000,yo leyendo los comentarios:
739,7610945831353533191,7601984511668194580,"""MAMA ENCUENTRA TODO"" [sticker]","""mama[énfasis] encuentra[énfasis] todo[énfasis]""",,,2,9,2026-02-25 17:17:15.000000,"""mama[énfasis] encuentra[énfasis] todo[énfasis]"""
749,7611636557108282133,7601984511668194580,"""Mami siempre encuentra todo, hasta dentro de la tierra"" [sticker]","""mami siempre encuentra todo, hasta dentro de la tierra""",,,2,32,2026-02-27 13:57:31.000000,"""mami siempre encuentra todo, hasta dentro de la tierra"""
750,7611330223057683220,7601984511668194580,"""y si te encuentro que hago?""
""llévame a casa."" [sticker]","""y si te encuentro que hago?""
""llévame a casa.""",,,2,34,2026-02-26 18:08:51.000000,"""y si te encuentro que hago?""
""llévame a casa."""
751,7611992858908066568,7601984511668194580,"“Antes nos daba miedo la llorona, ahora lloramos con ella”","“antes nos daba miedo la llorona, ahora lloramos con ella”",,,2,28,2026-02-28 13:00:07.000000,"“antes nos daba miedo la llorona, ahora lloramos con ella”"
752,7611207915719099156,7601984511668194580,"""mamá siempre encuentra todo"" [sticker]","""mamá siempre encuentra todo""",,,2,34,2026-02-26 10:14:07.000000,"""mamá siempre encuentra todo"""
753,7611210292232553223,7601984511668194580,"“Quiero ver tus logros,no tus restos"" [sticker]","“quiero ver tus logros,no tus restos""",,,2,31,2026-02-26 10:23:22.000000,"“quiero ver tus logros,no tus restos"""
776,7611249588650312465,7601984511668194580,Salir a las calles de mexico es como arriesgar tu vida [sticker],salir a las calles de mexico es como arriesgar tu vida,,,2,16,2026-02-26 12:56:02.000000,salir a las calles de mexico es como arriesgar tu vida
777,7611237269559526151,7601984511668194580,“Que bien te escondieron hijito” 😭💔,“que bien te escondieron hijito” [llorando de dolor],,,2,15,2026-02-26 12:08:05.000000,“que bien te escondieron hijito” 😭💔
778,7610945899561222929,7601984511668194580,"""y si te encuentro que te hago?""
""no te encuentro,que hago?"" [sticker]","""y si te encuentro que te hago?""
""no te encuentro,que hago?""",,,2,17,2026-02-25 17:17:58.000000,"""y si te encuentro que te hago?""
""no te encuentro,que hago?"""
779,7611648125036069650,7601984511668194580,"""Quiero ver tus logros, no tus restos""","""quiero ver tus logros, no tus restos""",,,2,14,2026-02-27 14:42:29.000000,"""quiero ver tus logros, no tus restos"""
854,7611736944230318855,7601984511668194580,bro está tan mal México que las madres buscan solo con el objetivo de encontrar sus cuerpos no tienen esperanza de encontrarlos vivos 😞😞,bro está tan mal méxico que las madres buscan solo con el objetivo de encontrar sus cuerpos no tienen esperanza de encontrarlos vivos [tristeza profunda intensa],,,2,6,2026-02-27 20:27:06.000000,bro está tan mal méxico que las madres buscan solo con el objetivo de encontrar sus cuerpos no tienen esperanza de encontrarlos vivos 😞😞
1162,7614238409887941396,7613857092604005649,por qué el mismo gobierno es cómplice del narco no hacen nada para terminar con el narco,por qué el mismo gobierno es cómplice del narco no hacen nada para terminar con el narco,,,2,2,2026-03-06 14:14:04.000000,por qué el mismo gobierno es cómplice del narco no hacen nada para terminar con el narco
1440,7574537433083249426,7574249760001920276,existen los papas buscadores?,existen los papas buscadores?,,,2,92,2025-11-19 14:34:16.000000,existen los papas buscadores?
1441,7574474191857599244,7574249760001920276,porque me hacen esto si estaba desayunando tranquila,porque me hacen esto si estaba desayunando tranquila,,,2,2138,2025-11-19 10:28:33.000000,porque me hacen esto si estaba desayunando tranquila
1442,7601745667031106311,7574249760001920276,"es como decir ""mamá no encuentro mi camisa” y la mamá lo encuentra [sticker]","es como decir ""mamá no encuentro mi camisa” y la mamá lo encuentra",,,2,85,2026-01-31 22:15:46.000000,"es como decir ""mamá no encuentro mi camisa” y la mamá lo encuentra"
1447,7574607958563275527,7574249760001920276,se imaginan morir y no poder encontrar a tu hijo? morir pensando de que tu hijo no va a poder descansar en paz... y tu tampoco.,se imaginan morir y no poder encontrar a tu hijo? morir pensando de que tu hijo no va a poder descansar en paz... y tu tampoco.,,,2,326,2025-11-19 19:07:39.000000,se imaginan morir y no poder encontrar a tu hijo? morir pensando de que tu hijo no va a poder descansar en paz... y tu tampoco.
1448,7574863886655374093,7574249760001920276,"ay algo que el asesino no entiende...
cuanto puede llegar amar un padre a un hijo.....","ay algo que el asesino no entiende...
cuanto puede llegar amar un padre a un hijo...",,,2,470,2025-11-20 11:40:56.000000,"ay algo que el asesino no entiende...
cuanto puede llegar amar un padre a un hijo..."
1489,7574801175540876050,7574249760001920276,"Deberían hacer un Libro de historia de las Madres buscadoras, hicieron más que un partido político...","deberían hacer un libro de historia de las madres buscadoras, hicieron más que un partido político...",,,2,90,2025-11-20 07:40:07.000000,"deberían hacer un libro de historia de las madres buscadoras, hicieron más que un partido político..."
1558,7575221365483389704,7574249760001920276,Que tan asqueroso es un gobierno para que mejor tu mamá tenga que buscar tu cuerpo o lo que queda de el... 💔,que tan asqueroso es un gobierno para que mejor tu mamá tenga que buscar tu cuerpo o lo que queda de el... [dolor intenso y tristeza],,,2,62,2025-11-21 10:47:55.000000,que tan asqueroso es un gobierno para que mejor tu mamá tenga que buscar tu cuerpo o lo que queda de el... 💔
34,7612699310049149714,7612476308215303445,"Exacto, solo justifica tus acciones","exacto, solo justifica tus acciones",,,1,81,2026-03-02 10:41:32.000000,"exacto, solo justifica tus acciones"
35,7612763951490663175,7612476308215303445,al chile tiene razón ajsjajsjs,al chile tiene razón ajsjajsjs,,,1,75,2026-03-02 14:52:22.000000,al chile tiene razón ajsjajsjs
151,7613174939382383383,7612476308215303445,No no influye solo saca tu verdadero yo….,no no influye solo saca tu verdadero yo….,,,1,20,2026-03-03 17:27:22.000000,no no influye solo saca tu verdadero yo….
952,7615307958431351559,7613857092604005649,que mujeres fuertes,que mujeres fuertes,,,2,3,2026-03-09 11:24:22.000000,que mujeres fuertes
916,7611628610176615188,7601984511668194580,"""cargar sus restos era el mismo peso de cuando recién nació"" 😭😭😭","""cargar sus restos era el mismo peso de cuando recién nació"" [llorar desesperadamente]",,,2,13,2026-02-27 13:26:41.000000,"""cargar sus restos era el mismo peso de cuando recién nació"" 😭😭😭"
929,7614983804533342983,7613857092604005649,que le hiciste tu atu hijo...darle la rienda suelta Alos hijos pueda que algún día no regresen ..nadie es culpable de nuestros actos ...,que le hiciste tu atu hijo...darle la rienda suelta alos hijos pueda que algún día no regresen ..nadie es culpable de nuestros actos ...,,,2,6,2026-03-08 14:26:33.000000,que le hiciste tu atu hijo...darle la rienda suelta alos hijos pueda que algún día no regresen ..nadie es culpable de nuestros actos ...
930,7614233217805648648,7613857092604005649,"Mexico es lo peor, Rezen mucho gente..","mexico es lo peor, rezen mucho gente..",,,2,309,2026-03-06 13:53:57.000000,"mexico es lo peor, rezen mucho gente.."
954,7614084088810619664,7613857092604005649,"triste, fortaleza para todas, madre eres única","triste, fortaleza para todas, madre eres única",,,2,8,2026-03-06 04:15:07.000000,"triste, fortaleza para todas, madre eres única"
955,7615302332586607361,7613857092604005649,"a las madres buscadoras, que dios las bendiga siempre 🙏🏼🌾","a las madres buscadoras, que dios las bendiga siempre [oración de agradecimiento]",,,2,4,2026-03-09 11:02:36.000000,"a las madres buscadoras, que dios las bendiga siempre 🙏🏼🌾"
956,7615006957963657991,7613857092604005649,no solo son mujeres también ya pasa lo mismo con hombres 🥺🥺,no solo son mujeres también ya pasa lo mismo con hombres [llorando desesperado],,,2,6,2026-03-08 15:56:24.000000,no solo son mujeres también ya pasa lo mismo con hombres 🥺🥺
973,7614382211366929173,7613857092604005649,"mamá encuéntrame
y si te encuentro que te hago??
LLEVARME A CASA CONTIGO","mamá encuéntrame
y si te encuentro que te hago?
llevarme[énfasis] a casa[énfasis] contigo[énfasis]",,,2,5,2026-03-06 23:32:11.000000,"mamá encuéntrame
y si te encuentro que te hago?
llevarme[énfasis] a casa[énfasis] contigo[énfasis]"
994,7615070222014464785,7613857092604005649,"Que el señor cubra esa nación con su sangre poderosa, hay muchas vidas inocentes","que el señor cubra esa nación con su sangre poderosa, hay muchas vidas inocentes",,,2,4,2026-03-08 20:02:16.000000,"que el señor cubra esa nación con su sangre poderosa, hay muchas vidas inocentes"
995,7613888613884904212,7613857092604005649,Que dolor tan grande viven esas madres Dios las acompañe,que dolor tan grande viven esas madres dios las acompañe,,,2,12,2026-03-05 15:36:41.000000,que dolor tan grande viven esas madres dios las acompañe
996,7614124019671728912,7613857092604005649,Señor cuanta maldad hay en el mundo 😔😭😭😭😭,señor cuanta maldad hay en el mundo [tristeza profunda intensa],,,2,32,2026-03-06 06:50:10.000000,señor cuanta maldad hay en el mundo 😔😭😭😭😭
997,7615050982427149087,7613857092604005649,dios loas vendiga y que encuentren a sus hijas,dios loas vendiga y que encuentren a sus hijas,,,2,1,2026-03-08 19:24:12.000000,dios loas vendiga y que encuentren a sus hijas
1480,7598656403372753685,7574249760001920276,ESTUVO 9 MESES EN MI BIENTRE Y HARA ESTA EN EL BIENTRE DE LA MADRE TIERRA,estuvo[énfasis] 9 meses[énfasis] en mi bientre[énfasis] y hara[énfasis] esta[énfasis] en el bientre[énfasis] de la madre[énfasis] tierra[énfasis],,,2,102,2026-01-23 14:27:57.000000,estuvo[énfasis] 9 meses[énfasis] en mi bientre[énfasis] y hara[énfasis] esta[énfasis] en el bientre[énfasis] de la madre[énfasis] tierra[énfasis]
1481,7574409057201783570,7574249760001920276,"""mamá nunca está donde tu lo dices"", ""si lo encuentro que te hago""....","""mamá nunca está donde tu lo dices"", ""si lo encuentro que te hago""...",,,2,97,2025-11-19 06:15:41.000000,"""mamá nunca está donde tu lo dices"", ""si lo encuentro que te hago""..."
1483,7598354488508203807,7574249760001920276,porque el mundo es asi [sticker],porque el mundo es asi,,,2,81,2026-01-22 18:56:37.000000,porque el mundo es asi
1487,7574923708797633301,7574249760001920276,"""mamá, me perdí, no encuentro el camino a casa""
""y si te encuentro que te hago?""
""llevarme a casa a salvo""","""mamá, me perdí, no encuentro el camino a casa""
""y si te encuentro que te hago?""
""llevarme a casa a salvo""",,,2,66,2025-11-20 15:33:17.000000,"""mamá, me perdí, no encuentro el camino a casa""
""y si te encuentro que te hago?""
""llevarme a casa a salvo"""
1490,7574983397870797586,7574249760001920276,"""mamá todo lo encuentra, HASTA TUS RESTOS. mamá, todo lo encuentra""","""mamá todo lo encuentra, hasta[énfasis] tus[énfasis] restos[énfasis]. mamá, todo lo encuentra""",,,2,90,2025-11-20 19:24:54.000000,"""mamá todo lo encuentra, hasta[énfasis] tus[énfasis] restos[énfasis]. mamá, todo lo encuentra"""
1491,7574861669480071947,7574249760001920276,"""Cuando cargue sus huesos sentí el peso de cuando nació""... 💔","""cuando cargue sus huesos sentí el peso de cuando nació""... [dolor profundo interior]",,,2,84,2025-11-20 11:32:10.000000,"""cuando cargue sus huesos sentí el peso de cuando nació""... 💔"
1492,7574872666075628301,7574249760001920276,Dios que dolor tan grande atrabiesan estas madres💔,dios que dolor tan grande atrabiesan estas madres[intenso dolor interior],,,2,100,2025-11-20 12:15:05.000000,dios que dolor tan grande atrabiesan estas madres💔
1511,7574530129821729557,7574249760001920276,"da un coraje que las propias madres tengan que buscar a sus hijos porque la policía no lo hace, pobres madres al encontrar a sus hijos en bolsas negras, mis respetos y lamento que tengan que buscar ellas en lugar de los que deberían de hacerlo","da un coraje que las propias madres tengan que buscar a sus hijos porque la policía no lo hace, pobres madres al encontrar a sus hijos en bolsas negras, mis respetos y lamento que tengan que buscar ellas en lugar de los que deberían de hacerlo",,,2,53,2025-11-19 14:05:46.000000,"da un coraje que las propias madres tengan que buscar a sus hijos porque la policía no lo hace, pobres madres al encontrar a sus hijos en bolsas negras, mis respetos y lamento que tengan que buscar ellas en lugar de los que deberían de hacerlo"
1530,7574985790419796756,7574249760001920276,Lamentablemente mi planeta querido,lamentablemente mi planeta querido,,,2,56,2025-11-20 19:34:02.000000,lamentablemente mi planeta querido
